project_id,project_name,sector,ministry,state,implementing_agency,original_cost,revised_cost,current_expenditure,planned_start_date,planned_completion_date,revised_completion_date,actual_completion_date,month,physical_progress_percentage,financial_progress_percentage,milestone_status,delay_months,source_report,source_url
N24000941,REHABILITATION AND R OF MOGA,,,,MoRTH,293.64,,295.46,,2020-08-01,2020-08-01,,2024-06-30,0.0,100.6198,,0.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000941,REHABILITATION AND UPGRADATION TO 2 LANE WITH PAVED SHOULDER OF MOGA,,,,MoRTH,293.64,,295.46,,2020-08-01,2020-08-01,,2024-10-31,100.0,100.6198,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000941,REHABILITATION AND UPGRADATION TO 2 LANE WITH PAVED SHOULDER OF MOGA,,,,MoRTH,293.64,,295.46,,2020-08-01,2020-08-01,,2024-11-30,100.0,100.6198,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000943,CONSTRUCTION OF A SI AT INCLUDING ATION AND,,,,MoRTH,1478.4,,780.82,,2024-06-01,2026-02-01,,2024-06-30,55.31,52.8152,,20.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000943,CONSTRUCTION OF A NEW 4 LANE MAJOR BRIDGE ACROSS RIVER KOSI AT PHULAUT INCLUDING RHABILITATION AND,,,,MoRTH,1478.4,,806.35,,2024-06-01,2026-02-01,,2024-10-31,58.0,54.5421,,20.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000943,CONSTRUCTION OF A NEW 4 LANE MAJOR BRIDGE ACROSS RIVER KOSI AT PHULAUT INCLUDING RHABILITATION AND,,,,MoRTH,1478.4,,810.34,,2024-06-01,2026-02-01,,2024-11-30,59.7,54.812,,20.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000944,CONSTRUCTION OF 2 LANING OF EXISTING HUNLI-ANINI ROAD ON EPC BASIS FROM DESIGN KM 106.200 TO KM 120.,,,,NHIDCL,200.44,200.44,161.25,,2020-01-01,2023-09-01,,2024-06-30,100.0,80.448,,44.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000946,CONSTRUCTION OF 2- LANE ROAD WITH PAVED SHOULDERS FROM KM16.00 OF ROING-HUNLI SECTION TO KM 21.500 OF,,,,NHIDCL,1718.59,1718.59,662.35,,2022-03-01,2025-07-01,,2024-06-30,68.41,38.5403,,40.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000946,CONSTRUCTION OF 2-LANE ROAD WITH PAVED SHOULDERS FROM KM16.00 OF ROING-HUNLI SECTIO TO KM 21.500 OF,,,,NHIDCL,1718.59,1718.59,683.02,,2022-03-01,2025-06-01,,2024-10-31,69.07,39.743,,39.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000946,CONSTRUCTION OF 2-LANE ROAD WITH PAVED SHOULDERS FROM KM16.00 OF ROING-HUNL SECTION TO KM 21.500 OF,,,,NHIDCL,1718.59,1718.59,683.02,,2022-03-01,2025-06-01,,2024-11-30,69.15,39.743,,39.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000948,CONSTRUCTION OF 2 LANING OF EXISTING HUNLI-ANINI ROAD ON EPC BASIS FROM DESIGN KM 53.500 TO KM 92.50,,,,NHIDCL,568.92,568.92,508.65,,2019-12-01,2024-07-01,,2024-06-30,99.41,89.4062,,55.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000948,CONSTRUCTION OF 2 LANING OF EXISTING HUNLI-ANINI ROAD ON EPC BASIS FROM DESIGN KM 53.500 TO KM 92.50,,,,NHIDCL,568.92,568.92,508.65,,2019-12-01,2024-09-01,,2024-10-31,100.0,89.4062,,57.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000948,CONSTRUCTION OF 2 LANING OF EXISTING HUNLI-ANINI RO ON EPC BASIS FROM DESIGN K 53.500 TO KM 92.50,,,,NHIDCL,568.92,568.92,508.65,,2019-12-01,2024-09-01,,2024-11-30,100.0,89.4062,,57.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000963,REHABILITATION AND KM ORNALA T TO KM,,,,MoRTH,418.03,386.99,365.55,,2018-08-01,2021-12-01,,2024-06-30,100.0,94.4598,,40.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000964,CONSTRUCTION OF ROM KM 41.161 OF,,,,MoRTH,350.61,,457.55,,2017-01-01,2025-05-01,,2024-06-30,0.0,111.2773,,100.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000964,CONSTRUCTION OF TIMMAPURAM TO GURJANAPALLE SECTION FROM KM 26.150 TO 41.161 OF NH-,,,,MoRTH,350.61,,457.55,,2017-01-01,2025-05-01,,2024-10-31,98.2,111.2773,,100.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000964,CONSTRUCTION OF TIMMAPURAM TO GURJANAPALLE SECTION FROM KM 26.150 TO 41.161 OF NH-,,,,MoRTH,350.61,,457.55,,2017-01-01,2025-05-01,,2024-11-30,98.0,111.2773,,100.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000969,CONSTRUCTION OF TO 127.500 ) OF NH-,,,,MoRTH,263.45,,232.21,,2017-09-01,2024-09-01,,2024-06-30,0.0,88.142,,84.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000969,CONSTRUCTION OF 2L+PS FROM 127.500 OF NH-214) OF NH-216,,,,MoRTH,263.45,,246.85,,2017-09-01,2025-03-01,,2024-10-31,85.0,93.699,,90.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000969,CONSTRUCTION OF 2L+PS FROM PASARLAPUDI-DHINDI OF NH-216,,,,MoRTH,263.45,,246.85,,2017-09-01,2025-03-01,,2024-11-30,85.0,93.699,,90.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000979,TWO-LANING OF OM DESIGN 25 TO KM. XISTI,,,,NHIDCL,256.66,,0.0,,2023-05-01,2025-03-01,,2024-06-30,63.59,0.0,,22.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000979,TWO-LANING OF HAYULIANG? HAWAI BYPASS ROAD ON EPC BASIS FROM DESIGN KM. 51.825 KM. 63.131 EXISTI,,,,NHIDCL,256.66,,0.0,,2023-05-01,2025-03-01,,2024-10-31,63.59,0.0,,22.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000979,TWO-LANING OF HAYULIANG? HAWAI BYPASS ROAD ON EPC BASIS FROM DESIGN KM. 51.8 TO KM. 63.131 EXISTI,,,,NHIDCL,256.66,,0.0,,2023-05-01,2025-03-01,,2024-11-30,63.59,0.0,,22.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000980,WIDEINING TO RS FROM G KM 182.120 27.600 OF NH-,,,,MoRTH,298.32,,178.47,,2019-02-01,2024-08-01,,2024-06-30,94.5,59.825,,66.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000980,WIDEINING TO TWO/FOUR LANE WITH PAVED SHOULDERS FROM EXISTING KM 182.120 TO KM 227.600 OF NH-167 ON,,,,MoRTH,298.32,,178.47,,2019-02-01,2024-08-01,,2024-10-31,98.0,59.825,,66.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000980,WIDEINING TO TWO/FOUR LANE WITH PAVED SHOULDERS FROM EXISTING KM 182.120 TO KM 227.600 OF NH-167 ON,,,,MoRTH,298.32,,178.47,,2019-02-01,2024-08-01,,2024-11-30,98.0,59.825,,66.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000981,WIDEINING TO RS FROM G KM 180.60 23.00 OF NH- IZ,,,,MoRTH,248.83,,173.82,,2019-03-01,2024-08-01,,2024-06-30,100.0,69.8549,,65.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000981,WIDEINING TO TWO/FOUR LANE WITH PAVED SHOULDERS FROM EXISTING KM 180.60 TO KM 223.00 OF NH-63 ON NIZ,,,,MoRTH,248.83,,173.82,,2019-03-01,2024-08-01,,2024-10-31,100.0,69.8549,,65.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000981,WIDEINING TO TWO/FOUR LANE WITH PAVED SHOULDERS FROM EXISTING KM 180.60 TO KM 223.00 OF NH-63 ON NIZ,,,,MoRTH,248.83,,173.82,,2019-03-01,2024-08-01,,2024-11-30,100.0,69.8549,,65.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000982,WIDENING TO TWO TO KM F LAGIRI TO T SE,,,,MoRTH,244.54,,176.32,,2019-05-01,2019-08-01,,2024-06-30,99.9,72.1027,,3.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000982,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 40/410 TO KM 84/037OF THIRUMALAGIRI TO SURYAPET SE,,,,MoRTH,244.54,,176.32,,2019-05-01,2019-08-01,,2024-10-31,99.9,72.1027,,3.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000982,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 40/410 TO KM 84/037OF THIRUMALAGIRI TO SURYAPET SE,,,,MoRTH,244.54,,176.32,,2019-05-01,2019-08-01,,2024-11-30,99.9,72.1027,,3.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000983,WIDENING TO TWO O KM 40/410 GAON- LAGIRI OF NH,,,,MoRTH,196.52,,125.53,,2019-10-01,2024-02-01,,2024-06-30,95.7,63.8765,,52.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000983,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/970 TO KM 40/410 OF JANAGAON- THIRUMALAGIRI OF NH,,,,MoRTH,196.52,,125.53,,2019-10-01,2024-02-01,,2024-10-31,95.7,63.8765,,52.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000983,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/970 TO KM 40/410 OF JANAGAON-THIRUMALAGIRI OF NH,,,,MoRTH,196.52,,125.53,,2019-10-01,2024-02-01,,2024-11-30,95.7,63.8765,,52.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000984,WIDENING TO TWO TO KM 62.880 HERLA- RTHY SECTI,,,,MoRTH,283.0,,259.15,,2019-12-01,2019-12-01,,2024-06-30,99.3,91.5724,,0.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000984,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 15.525 TO KM 62.880 OF JADCHERLA-KALWAKURTHY SECTI,,,,MoRTH,283.0,,259.15,,2019-12-01,2019-12-01,,2024-10-31,99.3,91.5724,,0.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000984,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 15.525 TO KM 62.880 OF JADCHERLA-KALWAKURTHY SECTI,,,,MoRTH,283.0,,259.15,,2019-12-01,2019-12-01,,2024-11-30,99.3,91.5724,,0.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000986,WIDENING TO TWO O 114.425 OF RTHY- LLY SECTION,,,,MoRTH,300.0,,239.93,,2019-05-01,2024-01-01,,2024-06-30,96.05,79.9767,,56.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000986,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 67.00 TO 114.425 OF KALWAKURTHY-MALLEPALLY SECTION,,,,MoRTH,300.0,,242.86,,2019-05-01,2024-01-01,,2024-10-31,96.05,80.9533,,56.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000986,WIDENING TO TWO LANE WITH PAVED SHOULDERS FROM KM 67.00 TO 114.425 OF KALWAKURTHY-MALLEPALLY SECTION,,,,MoRTH,300.0,,242.86,,2019-05-01,2024-01-01,,2024-11-30,96.05,80.9533,,56.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000987,6 LANING FROM KM AD ) OF AD- AD SECTION,,,,MoRTH,283.15,,278.69,,2020-05-01,2024-08-01,,2024-06-30,91.46,98.4249,,51.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000987,6 LANING FROM KM 9.90 TO KM SECTION) OF HYDERABAD- SAMSHABAD SECTION OF NH,,,,MoRTH,283.15,,278.69,,2020-05-01,2024-08-01,,2024-10-31,92.59,98.4249,,51.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000987,6 LANING FROM KM 9.90 TO KM SECTION) OF HYDERABAD- SAMSHABAD SECTION OF NH,,,,MoRTH,283.15,,278.69,,2020-05-01,2024-08-01,,2024-11-30,92.59,98.4249,,51.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000988,WIDENING AND WITH PAVED RS FROM 0 TO 165/4,,,,MoRTH,230.03,,231.33,,2019-12-01,2020-11-01,,2024-06-30,99.9,100.5651,,11.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000988,WIDENING AND STRENGTHENING OF EXISTING 2-LANE TO 2-LANE WITH PAVED SHOULDERS FROM KM.159/0 TO 165/4,,,,MoRTH,230.03,,231.34,,2019-12-01,2020-11-01,,2024-10-31,99.9,100.5695,,11.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000988,WIDENING AND STRENGTHENING OF EXISTING 2- LANE TO 2-LANE WITH PAVED SHOULDERS FROM KM.159/0 TO 165/4,,,,MoRTH,230.03,,231.34,,2019-12-01,2020-11-01,,2024-11-30,99.9,100.5695,,11.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000989,WIDENING AND EWAY IN 2 TH PAVED RS FROM TO 59,,,,MoRTH,206.13,,190.94,,2020-06-01,2021-01-01,,2024-06-30,98.36,92.6309,,7.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000989,WIDENING AND STRENGTHENING OF EXISTING CARRIAGEWAY IN 2 LANE WITH PAVED SHOULDERS FROM KM.25/0 TO 59,,,,MoRTH,206.13,,190.94,,2020-06-01,2021-01-01,,2024-10-31,98.36,92.6309,,7.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000989,WIDENING AND STRENGTHENING OF EXISTING CARRIAGEWAY IN 2 LANE WITH PAVED SHOULDERS FROM KM.25/0 TO 59,,,,MoRTH,206.13,,190.94,,2020-06-01,2021-01-01,,2024-11-30,98.36,92.6309,,7.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000990,REHABILITATION AND 900 TO A SECT,,,,MoRTH,294.13,,198.75,,2019-11-01,2024-01-01,,2024-06-30,86.0,67.5722,,50.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000990,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.113.900 TO 154.479,,,,MoRTH,294.13,,200.1,,2019-11-01,2024-01-01,,2024-10-31,87.44,68.0311,,50.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000990,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.113.900 TO 154.479,,,,MoRTH,294.13,,200.1,,2019-11-01,2024-01-01,,2024-11-30,87.44,68.0311,,50.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000993,REHABILITATION AND 723 TO AGUDA TO EC,,,,MoRTH,322.81,,317.03,,2020-09-01,2023-06-01,,2024-06-30,98.09,98.2095,,33.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000993,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.187.723 TO 234.434,,,,MoRTH,322.81,,317.05,,2020-09-01,2023-06-01,,2024-10-31,98.09,98.2157,,33.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000993,REHABILITATION AND UPGRADATION OF NH-167 FROM DESIGN KM.187.723 TO 234.434,,,,MoRTH,322.81,,317.05,,2020-09-01,2023-06-01,,2024-11-30,98.09,98.2157,,33.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000994,CONSTRUCTION OF 00 OF NH-163 ONGES,,,,MoRTH,626.76,,274.02,,2020-07-01,2026-02-01,,2024-06-30,43.8,43.7201,,67.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000994,CONSTRUCTION OF SIX LANE ELEVATED CORRIDOR FROM NH-163 TO DE-CONGES,,,,MoRTH,626.76,,282.78,,2020-07-01,2026-02-01,,2024-10-31,44.3,45.1177,,67.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000994,CONSTRUCTION OF SIX LANE ELEVATED CORRIDOR FROM OF NH-163 TO DE-CONGES,,,,MoRTH,626.76,,282.78,,2020-07-01,2026-02-01,,2024-11-30,44.3,45.1177,,67.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000996,REHABILITATION AND HOULDERS 0/0 TO 72/6,,,,MoRTH,605.08,,416.15,,2019-10-01,2021-06-01,,2024-06-30,99.84,68.776,,20.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000996,REHABILITATION AND UP- GRADATION TO TWO LANE WITH PAVED SHOULDERS FROM KM 0/0,,,,MoRTH,605.08,,416.32,,2019-10-01,2021-06-01,,2024-10-31,99.84,68.8041,,20.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000996,REHABILITATION AND UP- GRADATION TO TWO LANE WITH PAVED SHOULDERS FROM KM,,,,MoRTH,605.08,,416.32,,2019-10-01,2021-06-01,,2024-11-30,99.84,68.8041,,20.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24000997,REHABILITATION AND REKAL ? ALLY OF NH-365,,,,MoRTH,192.67,249.72,176.37,,2019-07-01,2024-08-01,,2024-06-30,92.0,91.5399,,61.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24000997,REHABILITATION AND UP GRADATION FROM KM. 121/0 TO 154/0 OF NAKAREKAL ? MALLAMPALLY SECTION OF NH-365,,,,MoRTH,192.67,249.72,176.37,,2019-07-01,2024-08-01,,2024-10-31,92.0,91.5399,,61.0,October.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=72&path=Content/ArchiveReport/flash/2024-25/October.pdf
N24000997,REHABILITATION AND UP GRADATION FROM KM. 121/0 TO 154/0 OF NAKAREKAL ? MALLAMPALLY SECTION OF NH- 365,,,,MoRTH,192.67,249.72,176.37,,2019-07-01,2024-08-01,,2024-11-30,92.0,91.5399,,61.0,November.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=73&path=Content/ArchiveReport/flash/2024-25/November.pdf
N24001002,SARSAM TO KOTHARI,,,,MoRTH,545.64,,232.64,,2019-07-01,2023-12-01,,2024-06-30,93.68,42.6362,,53.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24001003,AKOLA TO AKOT,,,,MoRTH,313.95,,270.26,,2019-06-01,2023-12-01,,2024-06-30,99.0,86.0838,,54.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24001008,AJANTHA TO BULDHANA,,,,MoRTH,401.0,401.0,260.08,,2019-07-01,2023-12-01,,2024-06-30,96.76,64.8579,,53.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24001013,DIGRAS DARWAH,,,,MoRTH,391.06,391.0,287.6,,2019-06-01,2023-12-01,,2024-06-30,92.76,73.5437,,54.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24001017,DAHEGAON TO KUHI,,,,MoRTH,228.89,229.0,154.82,,2019-06-01,2023-12-01,,2024-06-30,99.0,67.6395,,54.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24001018,BHANDARA TO,,,,MoRTH,392.83,393.0,274.75,,2019-06-01,2019-06-01,,2024-06-30,100.0,69.9412,,0.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24001021,AMDI TO SAONER,,,,MoRTH,396.91,397.0,289.79,,2019-06-01,2023-12-01,,2024-06-30,98.69,73.0115,,54.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24001022,WADI TO ASOLA,,,,MoRTH,363.82,364.0,154.65,,2019-09-01,2023-12-01,,2024-06-30,93.15,42.5073,,51.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24001026,WAKAN PALI KHOPOLI,,,,MoRTH,376.19,,118.74,,2019-05-01,2023-10-01,,2024-06-30,99.15,31.5638,,53.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24001027,SHAHPUR PATGAON,,,,MoRTH,150.79,,81.14,,2019-12-01,2024-03-01,,2024-06-30,70.66,53.8099,,51.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24001029,AHMADPUR TO PIMPLA,,,,MoRTH,422.38,,269.59,,2019-08-01,2023-12-01,,2024-06-30,83.0,63.8264,,52.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24001030,PIMPLA TO,,,,MoRTH,595.77,,357.73,,2019-08-01,2023-12-01,,2024-06-30,89.6,60.045,,52.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24001035,MANSAR TO,,,,MoRTH,418.36,,263.13,,2019-12-01,2023-11-01,,2024-06-30,98.86,62.8956,,47.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24001040,JAHIRABAD TO LATUR,,,,MoRTH,461.96,,329.59,,2019-11-01,2023-11-01,,2024-06-30,99.0,71.346,,48.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
N24001041,SHIROD SHAHPURER,,,,MoRTH,211.34,,136.33,,2019-07-01,2023-12-01,,2024-06-30,99.9,64.5074,,53.0,June.pdf,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=65&path=Content/ArchiveReport/flash/2024-25/June.pdf
