project_id,month,project_name,sector,ministry,state,agency,original_cost,current_estimated_cost,actual_cost,planned_start_date,planned_completion_date,revised_completion_date,actual_completion_date,monthly_expenditure,physical_progress_percentage,milestone_completed,milestone_delay_days
702629,2023-09-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,11502.55,12637.04,2021-02-26,2024-05-26,2025-06-21,2025-10-01,201.03,69.74,True,9
702629,2023-10-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,11639.29,12637.04,2021-02-26,2024-05-26,2025-07-04,2025-10-01,201.03,71.47,False,10
702629,2023-11-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,11777.54,12637.04,2021-02-26,2024-05-26,2025-07-17,2025-10-01,201.03,73.62,False,12
702629,2023-12-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,11917.26,12637.04,2021-02-26,2024-05-26,2025-07-29,2025-10-01,201.03,76.2,False,13
702629,2024-01-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12058.43,12637.04,2021-02-26,2024-05-26,2025-08-11,2025-10-01,201.03,79.14,False,14
702629,2024-02-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12201.02,12637.04,2021-02-26,2024-05-26,2025-08-24,2025-10-01,201.03,82.3,False,16
702629,2024-03-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12345.0,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,85.44,True,9
702629,2024-04-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,88.37,False,10
702629,2024-05-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,90.92,False,12
702629,2024-06-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,90.74,False,13
702629,2024-07-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,90.17,False,14
702629,2024-08-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,89.34,False,16
702629,2024-09-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,88.46,True,9
702629,2024-10-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,87.74,False,10
702629,2024-11-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,87.35,False,12
702629,2024-12-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,87.4,False,13
702629,2025-01-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,87.87,False,14
702629,2025-02-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,88.65,False,16
702629,2025-03-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,89.54,True,9
702629,2025-04-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,90.33,False,10
702629,2025-05-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,90.82,False,12
702629,2025-06-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,90.9,False,13
702629,2025-07-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,90.54,False,14
702629,2025-08-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,89.83,False,16
702629,2025-09-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,88.95,True,9
702629,2025-10-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,88.11,False,10
702629,2025-11-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,87.52,False,12
702629,2025-12-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,87.32,False,13
702629,2026-01-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,87.56,False,14
702629,2026-02-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,88.18,False,16
702629,2026-03-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,89.03,True,9
702629,2026-04-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,89.91,False,10
702629,2026-05-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,90.59,False,12
702629,2026-06-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,12466.76,12637.04,2021-02-26,2024-05-26,2025-09-01,2025-10-01,201.03,90.91,False,13
702630,2020-12-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,12069.58,19232.0,2020-11-09,2024-03-09,2024-03-19,2025-04-29,449.0,3.89,False,11
702630,2021-01-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,12146.38,19232.0,2020-11-09,2024-03-09,2024-03-29,2025-04-29,288.3,5.6,False,13
702630,2021-02-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,12238.47,19232.0,2020-11-09,2024-03-09,2024-04-09,2025-04-29,288.3,7.0,False,14
702630,2021-03-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,12342.15,19232.0,2020-11-09,2024-03-09,2024-04-19,2025-04-29,288.3,8.29,False,16
702630,2021-04-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,12455.4,19232.0,2020-11-09,2024-03-09,2024-04-30,2025-04-29,288.3,9.67,False,18
702630,2021-05-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,12576.9,19232.0,2020-11-09,2024-03-09,2024-05-10,2025-04-29,288.3,11.34,False,19
702630,2021-06-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,12705.74,19232.0,2020-11-09,2024-03-09,2024-05-20,2025-04-29,288.3,13.43,True,11
702630,2021-07-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,12841.19,19232.0,2020-11-09,2024-03-09,2024-05-31,2025-04-29,288.3,15.95,False,13
702630,2021-08-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,12982.72,19232.0,2020-11-09,2024-03-09,2024-06-10,2025-04-29,288.3,18.82,False,14
702630,2021-09-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,13129.88,19232.0,2020-11-09,2024-03-09,2024-06-21,2025-04-29,288.3,21.87,False,16
702630,2021-10-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,13282.28,19232.0,2020-11-09,2024-03-09,2024-07-01,2025-04-29,288.3,24.88,False,18
702630,2021-11-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,13439.61,19232.0,2020-11-09,2024-03-09,2024-07-11,2025-04-29,288.3,27.65,False,19
702630,2021-12-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,13601.61,19232.0,2020-11-09,2024-03-09,2024-07-22,2025-04-29,288.3,30.04,True,11
702630,2022-01-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,13768.02,19232.0,2020-11-09,2024-03-09,2024-08-01,2025-04-29,288.3,31.98,False,13
702630,2022-02-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,13938.66,19232.0,2020-11-09,2024-03-09,2024-08-12,2025-04-29,288.3,33.53,False,14
702630,2022-03-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,14113.33,19232.0,2020-11-09,2024-03-09,2024-08-22,2025-04-29,288.3,34.86,False,16
702630,2022-04-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,14291.86,19232.0,2020-11-09,2024-03-09,2024-09-01,2025-04-29,288.3,36.15,False,18
702630,2022-05-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,14474.1,19232.0,2020-11-09,2024-03-09,2024-09-12,2025-04-29,288.3,37.64,False,19
702630,2022-06-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,14659.93,19232.0,2020-11-09,2024-03-09,2024-09-22,2025-04-29,288.3,39.48,True,11
702630,2022-07-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,14849.21,19232.0,2020-11-09,2024-03-09,2024-10-03,2025-04-29,288.3,41.76,False,13
702630,2022-08-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,15041.84,19232.0,2020-11-09,2024-03-09,2024-10-13,2025-04-29,288.3,44.45,False,14
702630,2022-09-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,15237.7,19232.0,2020-11-09,2024-03-09,2024-10-23,2025-04-29,288.3,47.43,False,16
702630,2022-10-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,15436.7,19232.0,2020-11-09,2024-03-09,2024-11-03,2025-04-29,288.3,50.49,False,18
702630,2022-11-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,15638.76,19232.0,2020-11-09,2024-03-09,2024-11-13,2025-04-29,288.3,53.42,False,19
702630,2022-12-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,15843.79,19232.0,2020-11-09,2024-03-09,2024-11-24,2025-04-29,288.3,56.03,True,11
702630,2023-01-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,16051.71,19232.0,2020-11-09,2024-03-09,2024-12-04,2025-04-29,288.3,58.22,False,13
702630,2023-02-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,16262.44,19232.0,2020-11-09,2024-03-09,2024-12-14,2025-04-29,288.3,59.99,False,14
702630,2023-03-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,16475.93,19232.0,2020-11-09,2024-03-09,2024-12-25,2025-04-29,288.3,61.42,False,16
702630,2023-04-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,16692.1,19232.0,2020-11-09,2024-03-09,2025-01-04,2025-04-29,288.3,62.7,False,18
702630,2023-05-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,16910.9,19232.0,2020-11-09,2024-03-09,2025-01-15,2025-04-29,288.3,64.06,False,19
702630,2023-06-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,17132.26,19232.0,2020-11-09,2024-03-09,2025-01-25,2025-04-29,288.3,65.68,True,11
702630,2023-07-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,17356.14,19232.0,2020-11-09,2024-03-09,2025-02-04,2025-04-29,288.3,67.71,False,13
702630,2023-08-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,17582.48,19232.0,2020-11-09,2024-03-09,2025-02-15,2025-04-29,288.3,70.18,False,14
702630,2023-09-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,17811.24,19232.0,2020-11-09,2024-03-09,2025-02-25,2025-04-29,288.3,73.01,False,16
702630,2023-10-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,18042.36,19232.0,2020-11-09,2024-03-09,2025-03-08,2025-04-29,288.3,76.05,False,18
702630,2023-11-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,18275.8,19232.0,2020-11-09,2024-03-09,2025-03-18,2025-04-29,288.3,79.08,False,19
702630,2023-12-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,18511.53,19232.0,2020-11-09,2024-03-09,2025-03-28,2025-04-29,288.3,81.9,True,11
702630,2024-01-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,18749.5,19232.0,2020-11-09,2024-03-09,2025-04-04,2025-04-29,288.3,84.33,False,13
702630,2024-02-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,18943.52,19232.0,2020-11-09,2024-03-09,2025-04-04,2025-04-29,288.3,86.33,False,14
702630,2024-03-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,18943.52,19232.0,2020-11-09,2024-03-09,2025-04-04,2025-04-29,288.3,87.93,False,16
702630,2024-04-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,18943.52,19232.0,2020-11-09,2024-03-09,2025-04-04,2025-04-29,288.3,87.1,False,18
702630,2024-05-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,18943.52,19232.0,2020-11-09,2024-03-09,2025-04-04,2025-04-29,288.3,86.22,False,19
702630,2024-06-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,18943.52,19232.0,2020-11-09,2024-03-09,2025-04-04,2025-04-29,288.3,85.5,True,11
702630,2024-07-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,18943.52,19232.0,2020-11-09,2024-03-09,2025-04-04,2025-04-29,288.3,85.11,False,13
702630,2024-08-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,18943.52,19232.0,2020-11-09,2024-03-09,2025-04-04,2025-04-29,288.3,85.16,False,14
702630,2024-09-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,18943.52,19232.0,2020-11-09,2024-03-09,2025-04-04,2025-04-29,288.3,85.63,False,16
702630,2024-10-01,Surat Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Assam,Ministry Implementation Agency,12020.0,18943.52,19232.0,2020-11-09,2024-03-09,2025-04-04,2025-04-29,288.3,86.41,False,18
